Year,Sem,College,Dept,Num,Section,Instructor,Course Name,Course Level,Total # Students,# Responses,Response Rate,Hrs Per Week,Interest in student learning,Clearly explain course requirements,Clear learning objectives & goals,Instructor provides feedback to students to improve,Demonstrate importance of subject matter,Explains subject matter of course,Show respect for all students,Overall teaching rate,Overall course rate
2015,Spring, College of Fine Arts,MUS,57121,I,"CARVER, MARK",EL STUDIO (PIANO),Undergraduate,2,1,50,8,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57121,B,"GELMAN, TATYANA",EL STUDIO (PIANO),Undergraduate,7,3,42.9,5,4.67,4.33,4.33,4.67,4.67,4.67,4.67,4.67,4.67
2015,Spring, College of Fine Arts,MUS,57121,H,"CAPIZZI, CHRISTOPHER",EL STUDIO (PIANO),Undergraduate,5,3,60,4,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57121,A,"DOMENCIC, MARK",EL STUDIO (PIANO),Undergraduate,3,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57121,G,"LI, HANNA",EL STUDIO (PIANO),Undergraduate,2,1,50,11,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57121,F,"LAROCCA, CARLA",EL STUDIO (PIANO),Undergraduate,5,2,40,9.5,5,5,5,5,5,5,5,5,4.5
2015,Spring, College of Fine Arts,MUS,57121,D,"AMATO, DONNA",EL STUDIO (PIANO),Undergraduate,7,4,57.1,5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57121,E,"MOON, MEHYON",EL STUDIO (PIANO),Undergraduate,7,5,71.4,6.8,5,4.8,4.8,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57123,A,"VAN HOESEN, GRETCHEN",ELECTV STUDO (HARP),Undergraduate,2,1,50,11,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57125,A,"GLASGOW SCHOTTING, MARYBETH",ELECTV STUD (VIOLIN),Undergraduate,9,7,77.8,4.57,4.57,4.43,4.57,4.71,4.43,4.43,4.29,4.57,4.43
2015,Spring, College of Fine Arts,MUS,57127,A,"TUTTLE, PAULA",ELEC STUDIO (CELL0),Undergraduate,2,2,100,5,4.5,3.5,3.5,4.5,4,4,4,3.5,3.5
2015,Spring, College of Fine Arts,MUS,57128,B,"BARRETT, DANIEL",ELEC STDO (DBL BASS),Undergraduate,2,2,100,3.5,3.5,3.5,3,4,3.5,4.5,5,3.5,4
2015,Spring, College of Fine Arts,MUS,57129,C,"GODFREY, THOMAS",ELECTV STDO (GUITAR),Undergraduate,2,2,100,3.5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57129,A,"FERLA, JAMES",ELECTV STDO (GUITAR),Undergraduate,2,1,50,2,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57129,E,"RAINEY, JAMES",ELECTV STDO (GUITAR),Undergraduate,3,1,33.3,2,3,5,4,3,4,5,4,3,3
2015,Spring, College of Fine Arts,MUS,57129,B,"MARCINIZYN, JOHN",ELECTV STDO (GUITAR),Undergraduate,6,4,66.7,5,4.5,4.25,4.5,4.5,4.5,4.75,4.75,4.5,4.5
2015,Spring, College of Fine Arts,MUS,57130,B,"GIST, JESSICA",ELECTV STDO (FLUTE),Undergraduate,3,1,33.3,5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57132,B,"TAIMANOV, EVGENY",ELEC STDO (CLARINET),Undergraduate,3,3,100,3,4.67,4.33,4.33,4.67,4.33,4.67,4.33,4.67,5
2015,Spring, College of Fine Arts,MUS,57132,A,"KEELING, KENNETH",ELEC STDO (CLARINET),Undergraduate,2,2,100,5,5,4.5,4.5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57134,A,"DEFADE, ERIC",ELEC STDO (SAXOPHNE),Undergraduate,5,3,60,4,5,5,5,4.67,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57136,A,"BLUMENFELD, DANIEL",ELEC STD (TRUMPET),Undergraduate,3,2,66.7,3.5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57140,A,"EVANS, PAUL",ELEC STDO (PERCUSSN),Undergraduate,6,4,66.7,4.25,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57143,A4,"LEVINSON, LISA",EL STU ALEX TECH I,Undergraduate,4,1,25,2,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57150,A,"DOMENCIC, MARK",BASIC HARMONY II,Undergraduate,5,3,60,7,4.67,5,4.67,4.67,4.33,4.67,4.67,4.33,4.33
2015,Spring, College of Fine Arts,MUS,57153,C,"WHIPPLE, R. JAMES",HARMONY II,Undergraduate,17,7,41.2,7.14,4.43,4.43,4.5,4.29,4.43,4.29,4.57,4.43,4.14
2015,Spring, College of Fine Arts,MUS,57153,B,"WHIPPLE, R. JAMES",HARMONY II,Undergraduate,18,6,33.3,6,5,4.83,4.83,4.5,4.67,4.83,4.83,4.83,4.5
2015,Spring, College of Fine Arts,MUS,57153,A,"RANDALL, RICHARD",HARMONY II,Undergraduate,16,8,50,5.75,5,4.63,4.75,4.88,4.63,5,5,5,4.88
2015,Spring, College of Fine Arts,MUS,57162,D,"NEELY, Stephen",EURHYTHMICS II,Undergraduate,18,8,44.4,5.75,4.88,5,4.88,4.5,5,5,4.88,4.88,4.88
2015,Spring, College of Fine Arts,MUS,57162,C,"NEELY, Stephen",EURHYTHMICS II,Undergraduate,18,9,50,5,4.67,4.22,4,4.22,4.22,4.44,4.56,4.22,4.22
2015,Spring, College of Fine Arts,MUS,57162,B,"NEELY, Stephen",EURHYTHMICS II,Undergraduate,16,7,43.8,4.57,4.86,4.71,4.71,5,4.86,5,5,4.86,4.86
2015,Spring, College of Fine Arts,MUS,57164,B,"NEELY, Stephen",EURHYTHMICS IV,Undergraduate,14,6,42.9,3.5,4.83,4.17,4.33,4.17,4.8,4.83,4.83,4.67,4.5
2015,Spring, College of Fine Arts,MUS,57164,C,"NEELY, Stephen",EURHYTHMICS IV,Undergraduate,13,5,38.5,6.8,5,4.8,4.6,4.6,5,5,4.8,5,4.8
2015,Spring, College of Fine Arts,MUS,57171,A4,"OPIE, BENJAMIN",INTRO MUSIC TECHNLGY,Undergraduate,5,2,40,5,3,4,4,4,3,4,3,3.5,3.5
2015,Spring, College of Fine Arts,MUS,57171,A3,"OPIE, BENJAMIN",INTRO MUSIC TECHNLGY,Undergraduate,8,4,50,5,4.25,4.5,4.25,4.25,4,4,4,4.25,4.33
2015,Spring, College of Fine Arts,MUS,57182,B,"MOSKAL, ANNE",SOLFEGE II,Undergraduate,15,4,26.7,4.25,4.5,4,4.25,3.75,3.5,4,4.75,4,4
2015,Spring, College of Fine Arts,MUS,57182,A,"MOSKAL, ANNE",SOLFEGE II,Undergraduate,13,2,15.4,3.5,5,5,5,5,5,5,4.5,5,5
2015,Spring, College of Fine Arts,MUS,57184,B,"CAGLEY, JUDITH",SOLFEGE IV,Undergraduate,11,2,18.2,3.5,3.5,4,4,3.5,3.5,3.5,3,3.5,4
2015,Spring, College of Fine Arts,MUS,57184,A,"CAGLEY, JUDITH",SOLFEGE IV,Undergraduate,11,3,27.3,2,4.67,3,4,3,3.67,3.67,3.33,2.67,2.33
2015,Spring, College of Fine Arts,MUS,57186,A,"OZEAS, NATALIE",ADVANCED SOLFEGE II,Undergraduate,17,7,41.2,4.14,4.57,4.71,4.57,4.29,4.29,4.57,5,4.57,4.43
2015,Spring, College of Fine Arts,MUS,57190,1,"JOHNSTON, PAUL",REP & LISTNING MUS I,Undergraduate,48,11,22.9,2.82,4.27,3.36,3.45,3.27,3.91,3.73,4.64,3.64,3
2015,Spring, College of Fine Arts,MUS,57191,A,"LAROCCA, CARLA",KEYBOARD STUDIES,Undergraduate,45,11,24.4,3.09,4.73,4.64,4.89,5,4.67,4.9,4.9,4.9,4.8
2015,Spring, College of Fine Arts,MUS,57194,A,"CARVER, MARK",COLLBV PIANO SKLS II,Undergraduate,3,1,33.3,8,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57212,A,"DE LA REZA, MICHELE",MOVEMENT & DANCE IV,Undergraduate,16,5,31.3,2.6,5,5,5,4.8,5,5,5,5,4.8
2015,Spring, College of Fine Arts,MUS,57212,A,"KOPE, PETER",MOVEMENT & DANCE IV,Undergraduate,16,5,31.3,2.6,4.6,3.6,3.6,4.2,4.2,4.5,4,4,3.6
2015,Spring, College of Fine Arts,MUS,57226,A,"WU, CHRISTOPHER",CHAMBER MUS: STRG QT,Undergraduate,7,3,42.9,5,5,5,5,5,5,5,5,5,4.67
2015,Spring, College of Fine Arts,MUS,57227,A,"DEFADE, ERIC",JAZZ ORCHESTRA,Undergraduate,12,7,58.3,4.14,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57228,B,"WHIPPLE, R. JAMES",CHAMBER MUS: WW&MXD,Undergraduate,7,2,28.6,6.5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57228,A,"WHIPPLE, R. JAMES",CHAMBER MUS: WW&MXD,Undergraduate,29,9,31,3.33,4.44,4.22,4.67,4.44,4.13,4.44,4.78,4.38,4.11
2015,Spring, College of Fine Arts,MUS,57230,A,"SCHULTZ, STEPHEN",BAROQUE ENSEMBLE,Undergraduate,10,6,60,2.5,4.67,4.67,4.67,4.67,4.67,4.67,4.33,4.5,4.67
2015,Spring, College of Fine Arts,MUS,57232,A,"FERLA, JAMES",CHAMBER MUS: GUITAR,Undergraduate,3,1,33.3,2,4,4,4,5,4,4,4,4,4
2015,Spring, College of Fine Arts,MUS,57235,B,"JOHNSTON, SHARON",CHAMBER MUSIC: BRASS,Undergraduate,3,2,66.7,2,3,3,3,3,3,3,3,3,3
2015,Spring, College of Fine Arts,MUS,57235,A,"JOHNSTON, SHARON",CHAMBER MUSIC: BRASS,Undergraduate,11,1,9.1,2,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57236,A,"BALADA, LEONARDO",PERF COMPOSERS,Undergraduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57241,A,"KNIGHT, CAMERON",ACTING II,Undergraduate,13,4,30.8,3.5,2.75,3.5,4,3,3.5,3.5,3.75,2.75,2.5
2015,Spring, College of Fine Arts,MUS,57258,A,"VALI, MAHMOOD-REZA",20TH-21ST CNTY TECHQ,Undergraduate,9,2,22.2,5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57271,A,"BALADA, LEONARDO",ORCHESTRATION II,Undergraduate,3,2,66.7,6.5,4,3.5,4,4.5,5,5,4.5,5,5
2015,Spring, College of Fine Arts,MUS,57283,A,"SCHULTZ, STEPHEN",MUSIC HISTORY I,Undergraduate,45,11,24.4,4.4,4.18,4.27,4.36,3.73,4.36,4.36,4.18,3.82,3.82
2015,Spring, College of Fine Arts,MUS,57285,A,"FALLON, ROBERT",MUSIC HISTORY III,Undergraduate,21,9,42.9,6.71,3.44,3.44,3.44,2.78,3.44,3.11,3.11,2.89,2.89
2015,Spring, College of Fine Arts,MUS,57290,1,"JOHNSTON, PAUL",REP LISTEN MUSCN III,Undergraduate,20,9,45,2.67,3.33,2.89,2.78,2.33,3.33,2.89,3.78,2.67,2.78
2015,Spring, College of Fine Arts,MUS,57299,A,"CARLISLE, ANDREW",BAGPIPE & DRUM BAND,Undergraduate,12,7,58.3,2.43,4,3.71,4,4.17,4.14,4.43,4.71,4.29,4.29
2015,Spring, College of Fine Arts,MUS,57300,A,"CARLISLE, ANDREW",ADV BGPIPE DRM BAND,Undergraduate,7,4,57.1,5.75,5,4.75,5,4.75,5,5,5,4.75,4.75
2015,Spring, College of Fine Arts,MUS,57313,A3,"DE LA REZA, MICHELE",MVT & DANCE: TECHNIQ,Undergraduate,3,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57333,A,"STORY, STEPHEN",BAND/CHORAL ARRANGNG,Undergraduate,2,1,50,8,5,4,4,3,4,4,4,4,3
2015,Spring, College of Fine Arts,MUS,57336,B,"DOUGLAS, THOMAS",INSTR/CHOR CONDUCT,Undergraduate,5,1,20,2,4,5,4,4,5,4,4,4,4
2015,Spring, College of Fine Arts,MUS,57336,A,"DOUGLAS, THOMAS",INSTR/CHOR CONDUCT,Undergraduate,3,3,100,3,4.67,3.67,4,4.67,4.67,4,4.33,4.67,4.33
2015,Spring, College of Fine Arts,MUS,57337,13,"SCHULZ, RICCARDO",SOUND RECORDING,Undergraduate,31,24,77.4,5.5,4.96,4.61,4.71,4.71,4.83,4.83,5,4.83,4.88
2015,Spring, College of Fine Arts,MUS,57338,A4,"SCHULZ, RICCARDO",SOUND EDITING & MSTR,Undergraduate,13,4,30.8,4.25,5,4.75,4.75,5,5,4.75,4.75,5,4.75
2015,Spring, College of Fine Arts,MUS,57340,B,"KNIGHT, CAMERON",ACTING IV,Undergraduate,6,2,33.3,3.5,1,1,1,1,1,1,1,1,1
2015,Spring, College of Fine Arts,MUS,57340,A,"KNIGHT, CAMERON",ACTING IV,Undergraduate,10,3,30,4,1,1.67,1,1.67,2,1.67,2.67,1.33,1.67
2015,Spring, College of Fine Arts,MUS,57340,A,"LEHANE, GREGORY",ACTING IV,Undergraduate,10,3,30,6,3.67,3,3.33,3.33,3.67,3.67,3,3,2.33
2015,Spring, College of Fine Arts,MUS,57340,B,"LEHANE, GREGORY",ACTING IV,Undergraduate,6,2,33.3,5,3,1.5,2,4,4,2,1.5,2,2
2015,Spring, College of Fine Arts,MUS,57344,A,"STILES, JESSE",EXPERIMNT SND SYNTH,Undergraduate,21,13,61.9,8,4.62,4.31,4.15,4.54,4.62,4.38,4.62,4.54,4.38
2015,Spring, College of Fine Arts,MUS,57347,A,"OPIE, BENJAMIN",ELCTRNC CMPTR MUSIC,Undergraduate,7,3,42.9,5,4,3.33,3.33,2.67,3,2.33,4,2.33,3
2015,Spring, College of Fine Arts,MUS,57362,A,"GERLACH, PAUL",WOODWIND METHODS,Undergraduate,4,2,50,3.5,4,4.5,4.5,4,4.5,3.5,4,4,4
2015,Spring, College of Fine Arts,MUS,57363,A,"MCCARTHY, JOHN",STRING METHODS,Undergraduate,8,3,37.5,3,4,3.67,3.67,3.67,4.33,3.33,4.33,3.67,3.33
2015,Spring, College of Fine Arts,MUS,57364,A,"CURTIS, DANIEL",CONDUCTING PRACTICUM,Undergraduate,3,1,33.3,5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57370,A,"OZEAS, NATALIE",STAGE DIRECTION,Undergraduate,2,2,100,5,4.5,4,3.5,4.5,5,4.5,4.5,5,4
2015,Spring, College of Fine Arts,MUS,57377,A,"RANDALL, RICHARD",PSYCHOLOGY OF MUSIC,Undergraduate,8,4,50,6.5,4,4.75,4.25,3.25,4.25,4,4.75,4.25,4.25
2015,Spring, College of Fine Arts,MUS,57387,A3,"BRANSON, JEREMY",PROF ESSTL PERCSNST,Undergraduate,5,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57392,A,"LAROCCA, CARLA",KEYBOARD STUDIES,Undergraduate,3,1,33.3,2,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57408,B,"DOMENCIC, MARK",FORM AND ANALYSIS,Undergraduate,16,6,37.5,5.5,3.67,4.33,3.83,4.17,3.83,4.17,4.17,4.17,3.67
2015,Spring, College of Fine Arts,MUS,57408,A,"DOMENCIC, MARK",FORM AND ANALYSIS,Undergraduate,10,4,40,5.75,4,4,4,4.25,4.25,4.25,4.25,4.25,4.25
2015,Spring, College of Fine Arts,MUS,57417,A,"DOUGLAS, THOMAS",MJR VOCL PRF ENSMBLE,Undergraduate,46,16,34.8,4.36,4,4,4.07,4,4,4,3.93,3.93,3.93
2015,Spring, College of Fine Arts,MUS,57417,A,"BLACKWELL, RAYMOND",MJR VOCL PRF ENSMBLE,Undergraduate,46,16,34.8,4,3.69,3.31,3.31,3.46,3.38,3.23,3.62,3.54,3.38
2015,Spring, College of Fine Arts,MUS,57418,A,"CURTIS, DANIEL",MAJR INSTRMTL ENSMBL,Undergraduate,62,19,30.6,10.71,5,5,5,4.79,5,5,5,4.79,4.79
2015,Spring, College of Fine Arts,MUS,57418,A,"CARDENES, ANDRES",MAJR INSTRMTL ENSMBL,Undergraduate,62,19,30.6,10.75,4.19,4.63,4.38,3.56,4.13,4.25,3.44,3.5,3.38
2015,Spring, College of Fine Arts,MUS,57418,A,"THOMPSON, THOMAS",MAJR INSTRMTL ENSMBL,Undergraduate,62,19,30.6,8.91,4.15,4.15,4,4,4,4.15,4.46,3.92,4.15
2015,Spring, College of Fine Arts,MUS,57418,A,"STORY, STEPHEN",MAJR INSTRMTL ENSMBL,Undergraduate,62,19,30.6,8.54,4.69,4.54,4.62,4.62,4.62,4.69,4.69,4.69,4.69
2015,Spring, College of Fine Arts,MUS,57418,A,"VOSBURGH, GEORGE",MAJR INSTRMTL ENSMBL,Undergraduate,62,19,30.6,9.33,4.69,4.62,4.69,4.69,4.77,4.69,4.77,4.77,4.77
2015,Spring, College of Fine Arts,MUS,57419,1,"DOUGLAS, THOMAS",CHORUS,Undergraduate,13,4,30.8,5.75,5,5,5,5,5,5,4.75,5,5
2015,Spring, College of Fine Arts,MUS,57420,A,"LAWRENCE, ELIZABETH",JAZZ VOCAL ENSEMBLE,Undergraduate,9,5,55.6,4.4,4.6,4.2,4.2,3.8,4.2,4.4,4.2,4.4,4.4
2015,Spring, College of Fine Arts,MUS,57424,A4,"GU, WON",PERCUSSION ENSEMBLE,Undergraduate,6,1,16.7,2,5,5,5,5,5,4,5,5,5
2015,Spring, College of Fine Arts,MUS,57427,A,"SCIANNAMEO, FRANCO",ADV SEM FILM MUSCLGY,Undergraduate,2,1,50,5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57431,A,"CARVER, MARK",ITALIAN LIT & REP,Undergraduate,8,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57432,A,"CARVER, MARK",FRENCH LIT & REP,Undergraduate,12,6,50,2.6,4.17,3.83,3.83,3.67,4,3.83,4,3.67,3.5
2015,Spring, College of Fine Arts,MUS,57434,A,"DOUGLAS, THOMAS",MUS THEATRE LIT/REP,Undergraduate,15,8,53.3,2.43,3,3,2.86,2.14,3,2.43,2.86,2.57,2.57
2015,Spring, College of Fine Arts,MUS,57434,A,"IRWIN, ROSEANNA",MUS THEATRE LIT/REP,Undergraduate,15,8,53.3,2.43,4,3.86,3.71,3.57,3.86,4,4.57,3.86,3.57
2015,Spring, College of Fine Arts,MUS,57435,A,"VERM, KAREN",GERMAN LIT & REP,Undergraduate,15,4,26.7,3.5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57436,A,"VERM, KAREN",ENG/CNTMP LIT/REP,Undergraduate,11,7,63.6,2.5,4,3.67,3.83,3.5,4,4,4.5,4,4.17
2015,Spring, College of Fine Arts,MUS,57436,A,"TEADT, DANIEL",ENG/CNTMP LIT/REP,Undergraduate,11,7,63.6,2.43,4.86,4.14,4.43,4.29,4.86,4.86,4.71,4.71,4.71
2015,Spring, College of Fine Arts,MUS,57437,I,"ALMARZA, ALBERTO",LIT & REPERTOIRE,Undergraduate,2,2,100,3.5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57437,F,"CABALLERO, WILLIAM",LIT & REPERTOIRE,Undergraduate,5,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57437,G,"SULLIVAN, PETER",LIT & REPERTOIRE,Undergraduate,2,1,50,21,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57437,A,"VOSBURGH, GEORGE",LIT & REPERTOIRE,Undergraduate,6,2,33.3,2,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57437,E,"BERNTSEN, NEAL",LIT & REPERTOIRE,Undergraduate,5,2,40,3.5,3,3,3,3.5,3.5,3.5,3,3,3
2015,Spring, College of Fine Arts,MUS,57437,B,"EVANS, PAUL",LIT & REPERTOIRE,Undergraduate,3,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57438,A4,"SCHULZ, RICCARDO",MULTITRACK RECORDING,Undergraduate,16,7,43.8,7.14,4.86,4.57,4.57,4.43,4.71,4.71,5,4.86,4.86
2015,Spring, College of Fine Arts,MUS,57438,A3,"SCHULZ, RICCARDO",MULTITRACK RECORDING,Undergraduate,13,7,53.8,8,5,5,5,4.43,4.71,4.57,5,4.86,4.86
2015,Spring, College of Fine Arts,MUS,57444,A,"WHIPPLE, R. JAMES",PRINCPS COUNTERPOINT,Undergraduate,5,2,40,2,3.5,4,4,4,4,4,4,4,4
2015,Spring, College of Fine Arts,MUS,57447,A,"VAN HOESEN, GRETCHEN",HARP PEDAGOGY,Undergraduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57455,A,"ITO, JOHN",SHPG TIME PERFORMANC,Undergraduate,5,1,20,5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57456,A,"LADUKE, LANCE",COMNICTN AN MARKETNG,Undergraduate,5,2,40,3.5,5,4,4.5,4.5,5,4,4.5,4,4.5
2015,Spring, College of Fine Arts,MUS,57459,B,"GALBRAITH, NANCY",SCORE READG KYB HMY,Undergraduate,3,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57463,A,"NEELY, Stephen",EURHYTHMICS NON-MAJR,Undergraduate,20,11,55,3.64,4.91,4.64,4.55,4.82,4.82,4.82,5,4.91,4.91
2015,Spring, College of Fine Arts,MUS,57468,A,"SCHOTT, CHRISTINE",PRODUCTION: CREW,Undergraduate,8,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57470,B,"BLACKWELL, RAYMOND",PRODUCTION: SCENES,Undergraduate,8,3,37.5,9,4,4,4,4,4,4,4,4,4
2015,Spring, College of Fine Arts,MUS,57470,A,"BLACKWELL, RAYMOND",PRODUCTION: SCENES,Undergraduate,4,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57472,A,"BLACKWELL, RAYMOND",PRODUCTION: PERFRMNC,Undergraduate,15,6,40,9.17,3.33,3.67,3.5,3.83,3.67,3.67,3.5,3.5,3.5
2015,Spring, College of Fine Arts,MUS,57478,A,"JOHNSTON, PAUL",SRVY HSTRCL RECRDNG,Undergraduate,14,2,14.3,3.5,5,5,4.5,4,4.5,5,5,5,4.5
2015,Spring, College of Fine Arts,MUS,57480,A,"KEELING, KENNETH",HSTY BLK AMCN MUSIC,Undergraduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57488,A,"WILKINS, COLETTE JOUSSE",ADVANCED SOLFEGE IV,Undergraduate,3,1,33.3,2,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57500,A,"AHLSTEDT, DOUGLAS",MAJOR STUDIO (VOICE),Undergraduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57500,B,"POSVAR, MILDRED",MAJOR STUDIO (VOICE),Undergraduate,6,2,33.3,8,5,5,5,5,5,4.5,5,5,5
2015,Spring, College of Fine Arts,MUS,57500,E,"TEADT, DANIEL",MAJOR STUDIO (VOICE),Undergraduate,14,6,42.9,7,4.33,4.25,4.33,4.5,4.67,4.5,4.17,4.33,4.67
2015,Spring, College of Fine Arts,MUS,57500,C,"AYLMER, JENNIFER",MAJOR STUDIO (VOICE),Undergraduate,13,13,100,8.5,4.85,4.62,4.77,4.85,4.92,4.85,4.54,4.77,4.85
2015,Spring, College of Fine Arts,MUS,57500,D,"SPACAGNA, MARIA",MAJOR STUDIO (VOICE),Undergraduate,12,4,33.3,7.25,5,4.25,4.75,4.25,5,4.5,4.5,4,4.5
2015,Spring, College of Fine Arts,MUS,57501,B,"LI, HANNA",MAJOR STUDIO (PIANO),Undergraduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57503,A,"VAN HOESEN, GRETCHEN",MAJOR STUDIO (HARP),Undergraduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57505,B,"CARDENES, ANDRES",MAJOR STUDIO(VIOLIN),Undergraduate,2,2,100,27,5,5,5,5,5,5,5,5,4.5
2015,Spring, College of Fine Arts,MUS,57505,A,"FOROUGH, CYRUS",MAJOR STUDIO(VIOLIN),Undergraduate,7,1,14.3,21,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57506,A,"HARDING, DAVID",MAJOR STUDIO (VIOLA),Undergraduate,3,1,33.3,14,4,4,4,4,4,4,4,4,4
2015,Spring, College of Fine Arts,MUS,57510,B,"ALMARZA, ALBERTO",MAJOR STUDIO (FLUTE),Undergraduate,7,4,57.1,20.5,5,5,5,5,5,5,4.75,4.75,4.75
2015,Spring, College of Fine Arts,MUS,57511,A,"DEALMEIDA, CYNTHIA",MAJOR STUDIO (OBOE),Undergraduate,3,1,33.3,5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57512,B,"RUSINEK, MICHAEL",MAJOR STUD(CLARINET),Undergraduate,2,1,50,8,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57513,A,"GOERES, NANCY",MAJOR STUD (BASSOON),Undergraduate,3,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57514,A,"DEFADE, ERIC",MAJOR ST (SAXOPHONE),Undergraduate,3,3,100,9,5,4.67,5,4.33,5,4.67,4.67,4.67,5
2015,Spring, College of Fine Arts,MUS,57515,A,"CABALLERO, WILLIAM",MAJOR STUDIO (HORN),Undergraduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57516,B,"VOSBURGH, GEORGE",MAJOR STUD (TRUMPET),Undergraduate,3,2,66.7,15.5,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57516,A,"BERNTSEN, NEAL",MAJOR STUD (TRUMPET),Undergraduate,3,1,33.3,8,3,3,3,3,3,3,3,3,3
2015,Spring, College of Fine Arts,MUS,57517,C,"SULLIVAN, PETER",MAJOR STUD(TROMBONE),Undergraduate,2,1,50,2,5,5,5,5,5,5,5,5,5
2015,Spring, College of Fine Arts,MUS,57519,A,"KNOX, CRAIG",MAJOR STUDIO (TUBA),Undergraduate,2,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57520,A,"EVANS, PAUL",MAJOR ST(PERCUSSION),Undergraduate,7,0,0,,,,,,,,,,
2015,Spring, College of Fine Arts,MUS,57521,B,"GALBRAITH, NANCY",MAJOR ST (COMPOSITN),Undergraduate,9,1,11.1,11,5,4,4,3,4,,5,4,4
2015,Spring, College of Fine Arts,MUS,57523,C,"IRWIN, ROSEANNA",VOCAL COACHING,Undergraduate,28,7,25,3.71,4.14,3.86,3.86,3.33,4.14,4,3.83,3.5,4
2015,Spring, College of Fine Arts,MUS,57523,A,"BLACKWELL, RAYMOND",VOCAL COACHING,Undergraduate,10,2,20,8,5,5,5,5,5,5,4.5,5,5
2015,Spring, College of Fine Arts,MUS,57523,B,"CARVER, MARK",VOCAL COACHING,Undergraduate,9,3,33.3,3,4.67,4,4.33,4.67,4.33,4,3.33,4,4
2015,Spring, College of Fine Arts,MUS,57523,D,"VERM, KAREN",VOCAL COACHING,Undergraduate,13,11,84.6,6.09,4.82,4.64,4.73,5,4.91,4.91,4.91,5,4.91
2015,Spring, College of Fine Arts,MUS,57607,A,"NEELY, Stephen",VOCAL METHODS,Undergraduate,4,3,75,4,5,5,5,5,4.67,5,5,5,4.67
